wavelength_nm,n,k
1064.0000,1.721613,0.000000
1065.0000,1.721596,0.000000
1066.0000,1.721578,0.000000
1067.0000,1.721561,0.000000
1068.0000,1.721544,0.000000
1069.0000,1.721526,0.000000
1070.0000,1.721509,0.000000
1071.0000,1.721492,0.000000
1072.0000,1.721474,0.000000
1073.0000,1.721457,0.000000
1074.0000,1.721440,0.000000
1075.0000,1.721423,0.000000
1076.0000,1.721405,0.000000
1077.0000,1.721388,0.000000
1078.0000,1.721371,0.000000
1079.0000,1.721354,0.000000
1080.0000,1.721337,0.000000
1081.0000,1.721320,0.000000
1082.0000,1.721303,0.000000
1083.0000,1.721286,0.000000
1084.0000,1.721269,0.000000
1085.0000,1.721252,0.000000
1086.0000,1.721235,0.000000
1087.0000,1.721218,0.000000
1088.0000,1.721201,0.000000
1089.0000,1.721184,0.000000
1090.0000,1.721167,0.000000
1091.0000,1.721151,0.000000
1092.0000,1.721134,0.000000
1093.0000,1.721117,0.000000
1094.0000,1.721100,0.000000
1095.0000,1.721083,0.000000
1096.0000,1.721067,0.000000
1097.0000,1.721050,0.000000
1098.0000,1.721033,0.000000
1099.0000,1.721017,0.000000
1100.0000,1.721000,0.000000
1101.0000,1.720983,0.000000
1102.0000,1.720967,0.000000
1103.0000,1.720950,0.000000
1104.0000,1.720934,0.000000
1105.0000,1.720917,0.000000
1106.0000,1.720900,0.000000
1107.0000,1.720884,0.000000
1108.0000,1.720867,0.000000
1109.0000,1.720851,0.000000
1110.0000,1.720835,0.000000
1111.0000,1.720818,0.000000
1112.0000,1.720802,0.000000
1113.0000,1.720785,0.000000
1114.0000,1.720769,0.000000
1115.0000,1.720753,0.000000
1116.0000,1.720736,0.000000
1117.0000,1.720720,0.000000
1118.0000,1.720704,0.000000
1119.0000,1.720687,0.000000
1120.0000,1.720671,0.000000
1121.0000,1.720655,0.000000
1122.0000,1.720639,0.000000
1123.0000,1.720623,0.000000
1124.0000,1.720606,0.000000
1125.0000,1.720590,0.000000
1126.0000,1.720574,0.000000
1127.0000,1.720558,0.000000
1128.0000,1.720542,0.000000
