wavelength_nm,n,k
263.8210,1.814689,4.231197
264.4290,1.830839,4.270285
265.0390,1.848714,4.310509
265.6500,1.868484,4.351783
266.2620,1.890314,4.393997
266.8760,1.914358,4.437025
267.4910,1.940763,4.480709
268.1080,1.969655,4.524874
268.7260,2.001142,4.569325
269.3460,2.035311,4.613844
269.9670,2.072217,4.658208
270.5890,2.111890,4.702178
271.2130,2.154325,4.745510
271.8380,2.199485,4.787962
272.4640,2.247295,4.829296
273.0930,2.297644,4.869291
273.7220,2.350386,4.907742
274.3530,2.405345,4.944475
274.9860,2.462310,4.979358
275.6190,2.521051,5.012306
276.2550,2.581329,5.043293
276.8920,2.642905,5.072367
277.5300,2.705573,5.099642
278.1700,2.769174,5.125317
278.8110,2.833637,5.149644
279.4540,2.899003,5.172928
280.0980,2.965458,5.195474
280.7440,3.033347,5.217547
281.3910,3.103177,5.239299
282.0390,3.175584,5.260711
282.6900,3.251288,5.281526
283.3410,3.331005,5.301202
283.9940,3.415346,5.318901
284.6490,3.504707,5.333513
285.3050,3.599166,5.343727
285.9630,3.698415,5.348138
286.6220,3.801725,5.345374
287.2830,3.907959,5.334240
287.9450,4.015647,5.313833
288.6090,4.123080,5.283649
289.2740,4.228443,5.243628
289.9410,4.329955,5.194167
290.6100,4.425994,5.136084
291.2790,4.515205,5.070538
291.9510,4.596574,4.998939
292.6240,4.669469,4.922827
293.2990,4.733632,4.843771
293.9750,4.789155,4.763259
294.6520,4.836419,4.682629
295.3320,4.876025,4.603013
296.0120,4.908719,4.525313
296.6950,4.935318,4.450197
297.3790,4.956654,4.378121
298.0640,4.973522,4.309355
298.7510,4.986653,4.244020
299.4400,4.996700,4.182125
300.1300,5.004223,4.123601
300.8220,5.009705,4.068326
301.5160,5.013548,4.016151
302.2110,5.016092,3.966911
302.9070,5.017621,3.920437
303.6060,5.018374,3.876560
304.3060,5.018554,3.835118
305.0070,5.018332,3.795952
305.7100,5.017853,3.758914
306.4150,5.017243,3.723856
307.1210,5.016609,3.690641
307.8290,5.016039,3.659138
308.5390,5.015611,3.629220
309.2500,5.015386,3.600766
309.9630,5.015414,3.573663
310.6780,5.015736,3.547802
311.3940,5.016385,3.523081
312.1120,5.017382,3.499405
312.8310,5.018741,3.476685
313.5520,5.020473,3.454836
314.2750,5.022578,3.433784
315.0000,5.025057,3.413456
315.7260,5.027902,3.393790
316.4530,5.031103,3.374728
317.1830,5.034650,3.356217
317.9140,5.038527,3.338211
318.6470,5.042719,3.320671
319.3820,5.047209,3.303561
320.1180,5.051982,3.286849
320.8560,5.057019,3.270512
321.5950,5.062304,3.254527
322.3370,5.067823,3.238876
323.0800,5.073558,3.223548
323.8250,5.079499,3.208530
324.5710,5.085632,3.193817
325.3190,5.091945,3.179405
326.0690,5.098431,3.165292
326.8210,5.105082,3.151478
327.5740,5.111894,3.137967
328.3290,5.118862,3.124764
329.0860,5.125984,3.111875
329.8450,5.133263,3.099310
330.6050,5.140699,3.087079
331.3670,5.148299,3.075194
332.1310,5.156070,3.063669
332.8970,5.164024,3.052518
333.6640,5.172173,3.041756
334.4340,5.180534,3.031403
335.2050,5.189127,3.021475
335.9770,5.197976,3.011991
336.7520,5.207108,3.002971
337.5280,5.216555,2.994433
338.3060,5.226351,2.986397
339.0860,5.236537,2.978882
339.8680,5.247157,2.971905
340.6510,5.258257,2.965483
341.4360,5.269889,2.959635
342.2240,5.282109,2.954376
343.0120,5.294975,2.949724
343.8030,5.308551,2.945700
344.5960,5.322908,2.942327
345.3900,5.338125,2.939632
346.1860,5.354292,2.937650
346.9840,5.371518,2.936420
347.7840,5.389933,2.935990
348.5860,5.409701,2.936408
349.3900,5.431023,2.937718
350.1950,5.454148,2.939953
351.0020,5.479382,2.943116
351.8110,5.507087,2.947160
352.6220,5.537679,2.951975
353.4350,5.571616,2.957352
354.2500,5.609387,2.962969
355.0670,5.651475,2.968363
355.8850,5.698327,2.972923
356.7060,5.750308,2.975887
357.5280,5.807659,2.976350
358.3520,5.870453,2.973289
359.1780,5.938561,2.965601
360.0060,6.011622,2.952146
360.8360,6.089031,2.931802
361.6680,6.169935,2.903518
362.5020,6.253248,2.866374
363.3370,6.337671,2.819632
364.1750,6.421730,2.762781
365.0140,6.503821,2.695581
365.8560,6.582259,2.618091
366.6990,6.655350,2.530695
367.5440,6.721450,2.434108
368.3920,6.779041,2.329366
369.2410,6.826805,2.217806
370.0920,6.863692,2.101020
370.9450,6.888973,1.980794
371.8000,6.902294,1.859033
372.6580,6.903685,1.737669
373.5170,6.893566,1.618571
374.3780,6.872720,1.503455
375.2410,6.842239,1.393799
376.1060,6.803452,1.290788
376.9730,6.757843,1.195262
377.8420,6.706960,1.107713
378.7130,6.652321,1.028290
379.5860,6.595338,0.956836
380.4610,6.537256,0.892942
381.3380,6.479113,0.836015
382.2170,6.421716,0.785346
383.0980,6.365652,0.740174
383.9810,6.311300,0.699745
384.8660,6.258867,0.663352
385.7540,6.208423,0.630365
386.6430,6.159940,0.600248
387.5340,6.113326,0.572556
388.4270,6.068453,0.546935
389.3230,6.025184,0.523108
390.2200,5.983380,0.500861
391.1200,5.942918,0.480032
392.0210,5.903690,0.460497
392.9250,5.865606,0.442157
393.8310,5.828598,0.424933
394.7390,5.792606,0.408756
395.6490,5.757586,0.393566
396.5610,5.723504,0.379303
397.4750,5.690330,0.365913
398.3910,5.658043,0.353343
399.3100,5.626619,0.341538
400.2300,5.596038,0.330447
401.1530,5.566280,0.320019
402.0780,5.537326,0.310203
403.0040,5.509154,0.300951
403.9340,5.481743,0.292219
404.8650,5.455069,0.283961
405.7980,5.429109,0.276139
406.7330,5.403837,0.268712
407.6710,5.379231,0.261647
408.6110,5.355262,0.254911
409.5530,5.331908,0.248475
410.4970,5.309140,0.242311
411.4430,5.286936,0.236396
412.3920,5.265269,0.230708
413.3420,5.244117,0.225229
414.2950,5.223455,0.219940
415.2500,5.203261,0.214828
416.2070,5.183515,0.209879
417.1670,5.164195,0.205082
418.1290,5.145281,0.200427
419.0920,5.126756,0.195905
420.0590,5.108603,0.191508
421.0270,5.090805,0.187230
421.9980,5.073346,0.183067
422.9700,5.056213,0.179011
423.9450,5.039392,0.175061
424.9230,5.022871,0.171212
425.9020,5.006638,0.167460
426.8840,4.990682,0.163803
427.8680,4.974995,0.160239
428.8540,4.959564,0.156765
429.8430,4.944384,0.153380
430.8340,4.929444,0.150081
431.8270,4.914739,0.146866
432.8230,4.900260,0.143735
433.8200,4.886002,0.140686
434.8200,4.871959,0.137716
435.8230,4.858123,0.134826
436.8270,4.844492,0.132013
437.8340,4.831059,0.129275
438.8440,4.817819,0.126612
439.8550,4.804769,0.124023
440.8690,4.791903,0.121505
441.8860,4.779219,0.119057
442.9040,4.766712,0.116678
443.9250,4.754379,0.114367
444.9490,4.742217,0.112121
445.9740,4.730221,0.109941
447.0020,4.718390,0.107823
448.0330,4.706720,0.105767
449.0660,4.695208,0.103772
450.1010,4.683852,0.101835
451.1380,4.672649,0.099955
452.1780,4.661596,0.098131
453.2210,4.650691,0.096362
454.2660,4.639931,0.094645
455.3130,4.629314,0.092980
456.3620,4.618839,0.091364
457.4140,4.608501,0.089797
458.4690,4.598300,0.088278
459.5260,4.588234,0.086803
460.5850,4.578299,0.085373
461.6470,4.568494,0.083985
462.7110,4.558818,0.082639
463.7780,4.549267,0.081333
464.8470,4.539840,0.080065
465.9180,4.530536,0.078835
466.9920,4.521352,0.077640
468.0690,4.512286,0.076481
469.1480,4.503336,0.075354
470.2300,4.494502,0.074260
471.3130,4.485780,0.073196
472.4000,4.477170,0.072163
473.4890,4.468668,0.071158
474.5800,4.460274,0.070180
475.6750,4.451986,0.069228
476.7710,4.443802,0.068302
477.8700,4.435720,0.067400
478.9720,4.427740,0.066521
480.0760,4.419858,0.065664
481.1830,4.412074,0.064828
482.2920,4.404385,0.064013
483.4040,4.396791,0.063217
484.5180,4.389289,0.062439
485.6350,4.381879,0.061679
486.7540,4.374557,0.060936
487.8760,4.367324,0.060208
489.0010,4.360177,0.059496
490.1280,4.353115,0.058799
491.2580,4.346137,0.058115
492.3910,4.339239,0.057444
493.5260,4.332423,0.056786
494.6640,4.325686,0.056140
495.8040,4.319027,0.055505
496.9470,4.312444,0.054881
498.0920,4.305936,0.054267
499.2410,4.299502,0.053663
500.3910,4.293140,0.053068
501.5450,4.286849,0.052481
502.7010,4.280627,0.051904
503.8600,4.274474,0.051334
505.0220,4.268388,0.050771
506.1860,4.262368,0.050216
507.3530,4.256413,0.049668
508.5220,4.250523,0.049126
509.6940,4.244693,0.048591
510.8690,4.238926,0.048062
512.0470,4.233219,0.047538
513.2270,4.227571,0.047020
514.4110,4.221981,0.046507
515.5960,4.216448,0.045999
516.7850,4.210972,0.045497
517.9760,4.205550,0.044998
519.1700,4.200182,0.044505
520.3670,4.194868,0.044016
521.5670,4.189605,0.043531
522.7690,4.184395,0.043050
523.9740,4.179234,0.042573
525.1820,4.174123,0.042100
526.3930,4.169061,0.041631
527.6060,4.164046,0.041166
528.8220,4.159079,0.040705
530.0420,4.154158,0.040247
531.2630,4.149283,0.039793
532.4880,4.144451,0.039342
533.7160,4.139664,0.038895
534.9460,4.134921,0.038451
536.1790,4.130220,0.038011
537.4150,4.125561,0.037575
538.6540,4.120944,0.037141
539.8960,4.116367,0.036711
541.1400,4.111830,0.036285
542.3880,4.107333,0.035862
543.6380,4.102874,0.035442
544.8910,4.098453,0.035026
546.1470,4.094071,0.034613
547.4060,4.089725,0.034203
548.6680,4.085416,0.033797
549.9330,4.081143,0.033394
551.2010,4.076906,0.032995
552.4710,4.072704,0.032599
553.7450,4.068536,0.032206
555.0220,4.064402,0.031818
556.3010,4.060303,0.031432
557.5830,4.056236,0.031050
558.8690,4.052202,0.030672
560.1570,4.048202,0.030297
561.4480,4.044232,0.029925
562.7430,4.040294,0.029557
564.0400,4.036387,0.029193
565.3400,4.032512,0.028832
566.6430,4.028666,0.028475
567.9500,4.024851,0.028121
569.2590,4.021066,0.027771
570.5710,4.017309,0.027424
571.8870,4.013582,0.027082
573.2050,4.009884,0.026742
574.5260,4.006213,0.026407
575.8510,4.002571,0.026074
577.1780,3.998957,0.025746
578.5090,3.995370,0.025421
579.8420,3.991810,0.025100
581.1790,3.988278,0.024782
582.5190,3.984771,0.024468
583.8620,3.981292,0.024158
585.2070,3.977837,0.023851
586.5570,3.974409,0.023548
587.9090,3.971006,0.023248
589.2640,3.967629,0.022952
590.6220,3.964276,0.022660
591.9840,3.960948,0.022371
593.3490,3.957645,0.022085
594.7160,3.954366,0.021803
596.0870,3.951111,0.021525
597.4610,3.947879,0.021250
598.8390,3.944672,0.020979
600.2190,3.941488,0.020711
601.6030,3.938326,0.020447
602.9900,3.935188,0.020186
604.3800,3.932072,0.019928
605.7730,3.928979,0.019674
607.1690,3.925908,0.019423
608.5690,3.922859,0.019176
609.9720,3.919833,0.018931
611.3780,3.916827,0.018691
612.7870,3.913843,0.018453
614.2000,3.910881,0.018219
615.6160,3.907939,0.017988
617.0350,3.905019,0.017760
618.4580,3.902119,0.017535
619.8830,3.899240,0.017314
621.3120,3.896381,0.017095
622.7440,3.893542,0.016880
624.1800,3.890724,0.016668
625.6190,3.887925,0.016459
627.0610,3.885146,0.016253
628.5070,3.882386,0.016050
629.9560,3.879646,0.015850
631.4080,3.876925,0.015653
632.8630,3.874223,0.015459
634.3220,3.871540,0.015267
635.7840,3.868875,0.015079
637.2500,3.866230,0.014893
638.7190,3.863602,0.014711
640.1910,3.860993,0.014531
641.6670,3.858402,0.014353
643.1460,3.855829,0.014179
644.6290,3.853273,0.014007
646.1150,3.850736,0.013838
647.6050,3.848215,0.013672
649.0970,3.845713,0.013508
650.5940,3.843228,0.013347
652.0940,3.840759,0.013188
653.5970,3.838308,0.013032
655.1030,3.835873,0.012878
656.6140,3.833455,0.012727
658.1270,3.831054,0.012578
659.6440,3.828669,0.012432
661.1650,3.826300,0.012288
662.6890,3.823948,0.012146
664.2170,3.821612,0.012007
665.7480,3.819292,0.011870
667.2830,3.816987,0.011736
668.8210,3.814698,0.011603
670.3630,3.812424,0.011473
671.9080,3.810167,0.011345
673.4570,3.807924,0.011220
675.0090,3.805697,0.011096
676.5660,3.803484,0.010975
678.1250,3.801287,0.010856
679.6880,3.799104,0.010738
681.2550,3.796937,0.010623
682.8260,3.794784,0.010510
684.4000,3.792645,0.010399
685.9780,3.790522,0.010290
687.5590,3.788412,0.010183
689.1440,3.786316,0.010078
690.7320,3.784235,0.009975
692.3250,3.782168,0.009873
693.9210,3.780114,0.009774
695.5200,3.778075,0.009676
697.1240,3.776049,0.009580
698.7310,3.774037,0.009486
700.3420,3.772039,0.009394
701.9560,3.770054,0.009303
703.5740,3.768082,0.009215
705.1960,3.766124,0.009127
706.8220,3.764178,0.009042
708.4510,3.762246,0.008958
710.0840,3.760327,0.008876
711.7210,3.758421,0.008795
713.3620,3.756527,0.008716
715.0060,3.754646,0.008639
716.6550,3.752778,0.008563
718.3070,3.750923,0.008489
719.9630,3.749080,0.008416
721.6220,3.747250,0.008344
723.2860,3.745431,0.008274
724.9530,3.743625,0.008205
726.6240,3.741832,0.008138
728.2990,3.740050,0.008072
729.9780,3.738280,0.008007
731.6610,3.736523,0.007944
733.3480,3.734777,0.007881
735.0380,3.733043,0.007821
736.7330,3.731322,0.007761
738.4310,3.729611,0.007702
740.1330,3.727912,0.007645
741.8390,3.726225,0.007588
743.5490,3.724549,0.007533
745.2640,3.722885,0.007478
746.9820,3.721232,0.007425
748.7040,3.719590,0.007372
750.4290,3.717960,0.007321
752.1590,3.716340,0.007270
753.8930,3.714732,0.007220
755.6310,3.713135,0.007171
757.3730,3.711549,0.007123
759.1190,3.709973,0.007075
760.8690,3.708409,0.007028
762.6230,3.706855,0.006982
764.3810,3.705313,0.006936
766.1430,3.703780,0.006891
767.9090,3.702258,0.006846
769.6790,3.700747,0.006801
771.4540,3.699246,0.006757
773.2320,3.697756,0.006713
775.0150,3.696275,0.006670
776.8010,3.694805,0.006626
778.5920,3.693345,0.006583
780.3870,3.691895,0.006540
782.1860,3.690456,0.006497
783.9890,3.689026,0.006454
785.7960,3.687606,0.006410
787.6080,3.686195,0.006367
789.4230,3.684795,0.006323
791.2430,3.683404,0.006279
793.0670,3.682022,0.006235
794.8950,3.680650,0.006190
796.7280,3.679287,0.006145
798.5640,3.677933,0.006100
800.4050,3.676589,0.006054
802.2500,3.675254,0.006007
804.1000,3.673926,0.005959
805.9530,3.672609,0.005911
807.8110,3.671299,0.005862
809.6730,3.669999,0.005812
811.5400,3.668707,0.005762
813.4110,3.667423,0.005710
815.2860,3.666147,0.005658
817.1650,3.664879,0.005604
819.0490,3.663619,0.005550
820.9370,3.662368,0.005494
822.8300,3.661123,0.005438
824.7260,3.659886,0.005380
826.6280,3.658657,0.005321
828.5330,3.657435,0.005261
830.4430,3.656220,0.005200
832.3570,3.655012,0.005138
834.2760,3.653811,0.005075
836.1990,3.652617,0.005010
838.1270,3.651429,0.004945
840.0590,3.650248,0.004879
841.9960,3.649073,0.004811
843.9370,3.647905,0.004743
845.8820,3.646742,0.004673
847.8320,3.645586,0.004603
849.7870,3.644435,0.004532
851.7460,3.643290,0.004460
853.7090,3.642151,0.004387
855.6770,3.641017,0.004314
857.6500,3.639889,0.004240
859.6270,3.638766,0.004165
861.6080,3.637648,0.004090
863.5950,3.636537,0.004014
865.5850,3.635429,0.003939
867.5810,3.634327,0.003862
869.5810,3.633229,0.003786
871.5850,3.632137,0.003709
873.5940,3.631050,0.003632
875.6080,3.629967,0.003556
877.6270,3.628889,0.003479
879.6500,3.627816,0.003403
881.6780,3.626747,0.003326
883.7100,3.625683,0.003250
885.7470,3.624623,0.003175
887.7890,3.623569,0.003099
889.8360,3.622519,0.003024
891.8870,3.621473,0.002950
893.9430,3.620432,0.002876
896.0040,3.619396,0.002803
898.0690,3.618363,0.002731
900.1400,3.617336,0.002659
902.2150,3.616313,0.002588
904.2940,3.615294,0.002518
906.3790,3.614280,0.002449
908.4690,3.613271,0.002381
910.5630,3.612266,0.002313
912.6620,3.611266,0.002247
914.7660,3.610270,0.002181
916.8740,3.609278,0.002117
918.9880,3.608292,0.002053
921.1070,3.607309,0.001991
923.2300,3.606332,0.001930
925.3580,3.605358,0.001870
927.4910,3.604390,0.001811
929.6290,3.603426,0.001753
931.7720,3.602466,0.001696
933.9200,3.601511,0.001640
936.0730,3.600561,0.001586
938.2310,3.599615,0.001532
940.3940,3.598674,0.001480
942.5620,3.597738,0.001429
944.7350,3.596806,0.001379
946.9130,3.595879,0.001330
949.0950,3.594956,0.001282
951.2830,3.594038,0.001236
953.4760,3.593124,0.001190
955.6740,3.592216,0.001146
957.8770,3.591312,0.001103
960.0850,3.590412,0.001061
962.2990,3.589517,0.001020
964.5170,3.588627,0.000980
966.7400,3.587741,0.000941
968.9690,3.586861,0.000903
971.2030,3.585984,0.000867
973.4420,3.585113,0.000831
975.6860,3.584245,0.000796
977.9350,3.583382,0.000763
980.1890,3.582524,0.000730
982.4490,3.581671,0.000699
984.7130,3.580822,0.000668
986.9830,3.579978,0.000638
989.2590,3.579138,0.000609
991.5390,3.578303,0.000581
993.8250,3.577472,0.000554
996.1160,3.576646,0.000528
998.4120,3.575824,0.000503
1000.7100,3.575007,0.000479
1003.0200,3.574194,0.000455
1005.3300,3.573386,0.000432
1007.6500,3.572582,0.000410
1009.9700,3.571783,0.000389
1012.3000,3.570988,0.000369
1014.6400,3.570197,0.000349
1016.9700,3.569411,0.000331
1019.3200,3.568630,0.000312
1021.6700,3.567852,0.000295
1024.0200,3.567079,0.000278
1026.3800,3.566310,0.000262
1028.7500,3.565546,0.000247
1031.1200,3.564786,0.000232
1033.5000,3.564030,0.000218
1035.8800,3.563278,0.000205
1038.2700,3.562531,0.000192
1040.6600,3.561788,0.000180
1043.0600,3.561049,0.000168
1045.4700,3.560313,0.000157
1047.8800,3.559583,0.000146
1050.2900,3.558857,0.000136
1052.7100,3.558134,0.000127
1055.1400,3.557416,0.000118
1057.5700,3.556702,0.000110
1060.0100,3.555991,0.000102
1062.4500,3.555286,0.000094
1064.9000,3.554584,0.000087
1067.3600,3.553886,0.000081
1069.8200,3.553192,0.000075
1072.2800,3.552502,0.000069
1074.7600,3.551816,0.000064
1077.2300,3.551134,0.000060
1079.7200,3.550456,0.000056
1082.2100,3.549782,0.000052
1084.7000,3.549112,0.000048
1087.2000,3.548446,0.000045
1089.7100,3.547784,0.000042
1092.2200,3.547126,0.000040
1094.7400,3.546472,0.000037
1097.2600,3.545822,0.000035
1099.7900,3.545175,0.000033
1102.3300,3.544533,0.000031
1104.8700,3.543894,0.000029
1107.4100,3.543259,0.000027
1109.9700,3.542627,0.000025
1112.5300,3.541999,0.000024
1115.0900,3.541374,0.000022
1117.6600,3.540753,0.000020
1120.2400,3.540136,0.000019
1122.8200,3.539523,0.000017
1125.4100,3.538912,0.000016
1128.0000,3.538305,0.000015
1130.6000,3.537701,0.000013
1133.2100,3.537101,0.000012
1135.8200,3.536504,0.000011
1138.4400,3.535911,0.000010
1141.0600,3.535320,0.000009
1143.6900,3.534733,0.000008
1146.3300,3.534150,0.000007
1148.9700,3.533569,0.000007
1151.6200,3.532992,0.000006
1154.2800,3.532417,0.000005
1156.9400,3.531846,0.000005
1159.6000,3.531278,0.000004
1162.2800,3.530714,0.000003
1164.9600,3.530152,0.000003
1167.6400,3.529593,0.000002
1170.3300,3.529038,0.000002
1173.0300,3.528485,0.000002
1175.7400,3.527936,0.000001
1178.4500,3.527389,0.000001
1181.1600,3.526846,0.000001
1183.8900,3.526305,0.000001
1186.6200,3.525768,0.000000
1189.3500,3.525233,0.000000
1192.0900,3.524701,0.000000
1194.8400,3.524172,0.000000
1197.5900,3.523647,0.000000
1200.3600,3.523123,0.000000
1203.1200,3.522603,0.000000
1205.9000,3.522086,0.000000
1208.6800,3.521571,0.000000
1211.4600,3.521059,0.000000
1214.2500,3.520550,0.000000
1217.0500,3.520043,0.000000
1219.8600,3.519539,0.000000
1222.6700,3.519038,0.000000
1225.4900,3.518540,0.000000
1228.3200,3.518044,0.000000
1231.1500,3.517552,0.000000
1233.9800,3.517061,0.000000
1236.8300,3.516574,0.000000
1239.6800,3.516088,0.000000
1242.5400,3.515606,0.000000
1245.4000,3.515125,0.000000
1248.2700,3.514648,0.000000
1251.1500,3.514173,0.000000
1254.0400,3.513701,0.000000
1256.9300,3.513230,0.000000
1259.8200,3.512763,0.000000
1262.7300,3.512298,0.000000
1265.6400,3.511835,0.000000
1268.5600,3.511375,0.000000
1271.4800,3.510917,0.000000
1274.4100,3.510462,0.000000
1277.3500,3.510009,0.000000
1280.2900,3.509558,0.000000
1283.2500,3.509110,0.000000
1286.2000,3.508664,0.000000
1289.1700,3.508220,0.000000
1292.1400,3.507779,0.000000
1295.1200,3.507340,0.000000
1298.1100,3.506903,0.000000
1301.1000,3.506469,0.000000
1304.1000,3.506037,0.000000
1307.1000,3.505607,0.000000
1310.1200,3.505179,0.000000
1313.1400,3.504753,0.000000
1316.1600,3.504330,0.000000
1319.2000,3.503909,0.000000
1322.2400,3.503490,0.000000
1325.2900,3.503074,0.000000
1328.3400,3.502659,0.000000
1331.4000,3.502247,0.000000
1334.4700,3.501836,0.000000
1337.5500,3.501428,0.000000
1340.6300,3.501022,0.000000
1343.7200,3.500618,0.000000
1346.8200,3.500216,0.000000
1349.9300,3.499816,0.000000
1353.0400,3.499418,0.000000
1356.1600,3.499022,0.000000
1359.2800,3.498629,0.000000
1362.4200,3.498237,0.000000
1365.5600,3.497847,0.000000
1368.7100,3.497460,0.000000
1371.8600,3.497074,0.000000
1375.0200,3.496690,0.000000
1378.1900,3.496309,0.000000
1381.3700,3.495929,0.000000
1384.5500,3.495551,0.000000
1387.7500,3.495175,0.000000
1390.9400,3.494801,0.000000
1394.1500,3.494428,0.000000
1397.3700,3.494058,0.000000
1400.5900,3.493690,0.000000
1403.8200,3.493324,0.000000
1407.0500,3.492959,0.000000
1410.2900,3.492596,0.000000
1413.5500,3.492235,0.000000
1416.8000,3.491876,0.000000
1420.0700,3.491519,0.000000
1423.3400,3.491163,0.000000
1426.6300,3.490810,0.000000
1429.9100,3.490458,0.000000
1433.2100,3.490108,0.000000
1436.5100,3.489759,0.000000
1439.8300,3.489413,0.000000
1443.1400,3.489068,0.000000
1446.4700,3.488725,0.000000
1449.8100,3.488383,0.000000
1453.1500,3.488044,0.000000
1456.5000,3.487706,0.000000
1459.8600,3.487370,0.000000
1463.2200,3.487035,0.000000
1466.5900,3.486702,0.000000
1469.9700,3.486371,0.000000
1473.3600,3.486042,0.000000
1476.7600,3.485714,0.000000
1480.1600,3.485388,0.000000
1483.5800,3.485064,0.000000
1487.0000,3.484740,0.000000
1490.4200,3.484419,0.000000
1493.8600,3.484099,0.000000
1497.3000,3.483781,0.000000
1500.7600,3.483465,0.000000
1504.2100,3.483150,0.000000
1507.6800,3.482837,0.000000
1511.1600,3.482525,0.000000
1514.6400,3.482215,0.000000
1518.1300,3.481906,0.000000
1521.6300,3.481599,0.000000
1525.1400,3.481293,0.000000
1528.6600,3.480990,0.000000
1532.1800,3.480687,0.000000
1535.7100,3.480386,0.000000
1539.2500,3.480086,0.000000
1542.8000,3.479788,0.000000
1546.3600,3.479492,0.000000
1549.9200,3.479197,0.000000
1553.5000,3.478903,0.000000
1557.0800,3.478611,0.000000
1560.6700,3.478321,0.000000
1564.2600,3.478031,0.000000
1567.8700,3.477743,0.000000
1571.4800,3.477457,0.000000
1575.1100,3.477172,0.000000
1578.7400,3.476889,0.000000
1582.3800,3.476607,0.000000
1586.0200,3.476326,0.000000
1589.6800,3.476047,0.000000
1593.3500,3.475769,0.000000
1597.0200,3.475492,0.000000
1600.7000,3.475217,0.000000
1604.3900,3.474943,0.000000
1608.0900,3.474671,0.000000
1611.8000,3.474400,0.000000
1615.5100,3.474130,0.000000
1619.2300,3.473861,0.000000
1622.9700,3.473594,0.000000
1626.7100,3.473328,0.000000
1630.4600,3.473064,0.000000
1634.2200,3.472801,0.000000
1637.9800,3.472539,0.000000
1641.7600,3.472279,0.000000
1645.5500,3.472019,0.000000
1649.3400,3.471761,0.000000
1653.1400,3.471504,0.000000
1656.9500,3.471249,0.000000
1660.7700,3.470995,0.000000
1664.6000,3.470741,0.000000
1668.4400,3.470490,0.000000
1672.2800,3.470239,0.000000
1676.1400,3.469990,0.000000
1680.0000,3.469742,0.000000
1683.8800,3.469495,0.000000
1687.7600,3.469249,0.000000
1691.6500,3.469005,0.000000
1695.5500,3.468762,0.000000
1699.4600,3.468520,0.000000
1703.3700,3.468279,0.000000
1707.3000,3.468040,0.000000
1711.2400,3.467801,0.000000
1715.1800,3.467564,0.000000
1719.1300,3.467328,0.000000
1723.1000,3.467093,0.000000
1727.0700,3.466859,0.000000
1731.0500,3.466626,0.000000
1735.0400,3.466394,0.000000
1739.0400,3.466164,0.000000
1743.0500,3.465935,0.000000
1747.0700,3.465707,0.000000
1751.1000,3.465480,0.000000
1755.1300,3.465254,0.000000
1759.1800,3.465029,0.000000
1763.2300,3.464805,0.000000
1767.3000,3.464582,0.000000
1771.3700,3.464361,0.000000
1775.4600,3.464140,0.000000
1779.5500,3.463921,0.000000
1783.6500,3.463703,0.000000
1787.7600,3.463486,0.000000
1791.8800,3.463269,0.000000
1796.0100,3.463054,0.000000
1800.1500,3.462840,0.000000
1804.3000,3.462627,0.000000
1808.4600,3.462415,0.000000
1812.6300,3.462204,0.000000
1816.8100,3.461994,0.000000
1821.0000,3.461785,0.000000
1825.2000,3.461577,0.000000
1829.4100,3.461370,0.000000
1833.6200,3.461164,0.000000
1837.8500,3.460959,0.000000
1842.0900,3.460756,0.000000
1846.3300,3.460552,0.000000
1850.5900,3.460350,0.000000
1854.8500,3.460149,0.000000
1859.1300,3.459950,0.000000
1863.4200,3.459750,0.000000
1867.7100,3.459553,0.000000
1872.0200,3.459355,0.000000
1876.3300,3.459159,0.000000
1880.6600,3.458964,0.000000
1884.9900,3.458770,0.000000
1889.3400,3.458577,0.000000
1893.6900,3.458384,0.000000
1898.0600,3.458193,0.000000
1902.4400,3.458002,0.000000
1906.8200,3.457812,0.000000
1911.2200,3.457624,0.000000
1915.6200,3.457436,0.000000
1920.0400,3.457249,0.000000
1924.4600,3.457063,0.000000
1928.9000,3.456878,0.000000
1933.3500,3.456694,0.000000
1937.8000,3.456511,0.000000
1942.2700,3.456328,0.000000
1946.7500,3.456147,0.000000
1951.2400,3.455966,0.000000
1955.7300,3.455787,0.000000
1960.2400,3.455607,0.000000
1964.7600,3.455429,0.000000
1969.2900,3.455252,0.000000
1973.8300,3.455076,0.000000
1978.3800,3.454901,0.000000
1982.9400,3.454726,0.000000
1987.5100,3.454552,0.000000
1992.0900,3.454379,0.000000
1996.6900,3.454207,0.000000
2001.2900,3.454036,0.000000
2005.9000,3.453865,0.000000
2010.5300,3.453696,0.000000
2015.1600,3.453527,0.000000
2019.8100,3.453359,0.000000
2024.4600,3.453192,0.000000
2029.1300,3.453025,0.000000
2033.8100,3.452859,0.000000
2038.5000,3.452695,0.000000
2043.2000,3.452531,0.000000
2047.9100,3.452367,0.000000
2052.6300,3.452205,0.000000
2057.3600,3.452043,0.000000
2062.1000,3.451882,0.000000
2066.8500,3.451722,0.000000
2071.6200,3.451563,0.000000
2076.3900,3.451405,0.000000
2081.1800,3.451246,0.000000
2085.9800,3.451090,0.000000
2090.7900,3.450933,0.000000
2095.6100,3.450777,0.000000
2100.4400,3.450623,0.000000
2105.2800,3.450468,0.000000
2110.1300,3.450315,0.000000
2115.0000,3.450163,0.000000
2119.8700,3.450011,0.000000
2124.7600,3.449860,0.000000
2129.6600,3.449709,0.000000
2134.5700,3.449559,0.000000
2139.4900,3.449410,0.000000
