wavelength_nm,n,k
4717.0000,12.695000,39.747000
4739.3000,12.801000,39.895000
4761.9000,12.893000,40.063000
4784.7000,13.009000,40.225000
4807.7000,13.122000,40.381000
4830.9000,13.232000,40.532000
4854.4000,13.329000,40.704000
4878.0000,13.452000,40.871000
4902.0000,13.571000,41.032000
4926.1000,13.687000,41.188000
4950.5000,13.790000,41.367000
4975.1000,13.920000,41.540000
5000.0000,14.048000,41.708000
5025.1000,14.176000,41.877000
5050.5000,14.305000,42.045000
5076.1000,14.436000,42.214000
5102.0000,14.568000,42.384000
5128.2000,14.701000,42.555000
5154.6000,14.836000,42.726000
5181.3000,14.972000,42.898000
5208.3000,15.110000,43.072000
5235.6000,15.250000,43.246000
5263.2000,15.392000,43.421000
5291.0000,15.535000,43.598000
5319.1000,15.681000,43.777000
5347.6000,15.831000,43.958000
5376.3000,15.986000,44.145000
5405.4000,16.158000,44.306000
5434.8000,16.302000,44.476000
5464.5000,16.453000,44.654000
5494.5000,16.606000,44.833000
5524.9000,16.763000,45.015000
5555.6000,16.924000,45.200000
5586.6000,17.091000,45.393000
5618.0000,17.276000,45.556000
5649.7000,17.431000,45.730000
5681.8000,17.593000,45.911000
5714.3000,17.758000,46.095000
5747.1000,17.926000,46.280000
5780.3000,18.097000,46.466000
5814.0000,18.269000,46.654000
5848.0000,18.444000,46.842000
5882.4000,18.622000,47.032000
5917.2000,18.801000,47.222000
5952.4000,18.982000,47.413000
5988.0000,19.166000,47.605000
6024.1000,19.351000,47.798000
6060.6000,19.539000,47.990000
6097.6000,19.728000,48.183000
6135.0000,19.917000,48.375000
6172.8000,20.102000,48.561000
6211.2000,20.273000,48.783000
6250.0000,20.483000,48.991000
6289.3000,20.687000,49.192000
6329.1000,20.885000,49.385000
6369.4000,21.069000,49.615000
6410.3000,21.292000,49.829000
6451.6000,21.508000,50.034000
6493.5000,21.716000,50.232000
6535.9000,21.911000,50.468000
6578.9000,22.145000,50.685000
6622.5000,22.365000,50.889000
6666.7000,22.571000,51.131000
6711.4000,22.816000,51.354000
6756.8000,23.047000,51.561000
6802.7000,23.262000,51.809000
6849.3000,23.518000,52.036000
6896.6000,23.758000,52.247000
6944.4000,23.982000,52.498000
6993.0000,24.240000,52.721000
7042.3000,24.474000,52.979000
7092.2000,24.743000,53.206000
7142.9000,24.988000,53.470000
7194.2000,25.267000,53.703000
7246.4000,25.524000,53.974000
7299.3000,25.824000,54.219000
7352.9000,26.105000,54.446000
7407.4000,26.372000,54.721000
7462.7000,26.684000,54.968000
7518.8000,26.979000,55.199000
7575.8000,27.259000,55.478000
7633.6000,27.586000,55.729000
7692.3000,27.894000,55.963000
7751.9000,28.189000,56.248000
7812.5000,28.531000,56.502000
7874.0000,28.855000,56.739000
7936.5000,29.165000,57.030000
8000.0000,29.524000,57.287000
8064.5000,29.864000,57.528000
8130.1000,30.192000,57.825000
8196.7000,30.572000,58.088000
8264.5000,30.941000,58.339000
8333.3000,31.297000,58.579000
8403.4000,31.643000,58.879000
8474.6000,32.044000,59.142000
8547.0000,32.432000,59.393000
8620.7000,32.807000,59.633000
8695.7000,33.171000,59.933000
8771.9000,33.578000,60.186000
8849.6000,33.963000,60.496000
8928.6000,34.402000,60.761000
9009.0000,34.814000,61.007000
9090.9000,35.216000,61.317000
9174.3000,35.672000,61.581000
9259.3000,36.100000,61.825000
9345.8000,36.516000,62.135000
9434.0000,36.975000,62.388000
9523.8000,37.410000,62.703000
9615.4000,37.885000,62.957000
9708.7000,38.335000,63.273000
9803.9000,38.825000,63.527000
9901.0000,39.289000,63.844000
10000.0000,39.791000,64.095000
10101.0000,40.253000,64.404000
10204.1000,40.762000,64.734000
10309.3000,41.294000,64.987000
10416.7000,41.779000,65.298000
10526.3000,42.300000,65.622000
10638.3000,42.856000,65.959000
10752.7000,43.429000,66.211000
10869.6000,43.951000,66.525000
10989.0000,44.505000,66.849000
11111.1000,45.078000,67.176000
11236.0000,45.665000,67.506000
11363.6000,46.265000,67.838000
11494.3000,46.879000,68.170000
11627.9000,47.505000,68.502000
11764.7000,48.140000,68.834000
11904.8000,48.767000,69.158000
12048.2000,49.415000,69.585000
12195.1000,50.148000,69.937000
12345.7000,50.874000,70.282000
12500.0000,51.611000,70.623000
