wavelength_nm,n,k
435.0000,1.781237,0.000000
436.0000,1.781105,0.000000
437.0000,1.780974,0.000000
438.0000,1.780843,0.000000
439.0000,1.780714,0.000000
440.0000,1.780586,0.000000
441.0000,1.780458,0.000000
442.0000,1.780332,0.000000
443.0000,1.780206,0.000000
444.0000,1.780081,0.000000
445.0000,1.779957,0.000000
446.0000,1.779834,0.000000
447.0000,1.779712,0.000000
448.0000,1.779591,0.000000
449.0000,1.779470,0.000000
450.0000,1.779350,0.000000
451.0000,1.779231,0.000000
452.0000,1.779113,0.000000
453.0000,1.778996,0.000000
454.0000,1.778879,0.000000
455.0000,1.778763,0.000000
456.0000,1.778648,0.000000
457.0000,1.778534,0.000000
458.0000,1.778420,0.000000
459.0000,1.778307,0.000000
460.0000,1.778195,0.000000
461.0000,1.778084,0.000000
462.0000,1.777973,0.000000
463.0000,1.777864,0.000000
464.0000,1.777754,0.000000
465.0000,1.777646,0.000000
466.0000,1.777538,0.000000
467.0000,1.777431,0.000000
468.0000,1.777325,0.000000
469.0000,1.777219,0.000000
470.0000,1.777114,0.000000
471.0000,1.777010,0.000000
472.0000,1.776906,0.000000
473.0000,1.776803,0.000000
474.0000,1.776700,0.000000
475.0000,1.776599,0.000000
476.0000,1.776497,0.000000
477.0000,1.776397,0.000000
478.0000,1.776297,0.000000
479.0000,1.776198,0.000000
480.0000,1.776099,0.000000
481.0000,1.776001,0.000000
482.0000,1.775904,0.000000
483.0000,1.775807,0.000000
484.0000,1.775711,0.000000
485.0000,1.775615,0.000000
486.0000,1.775520,0.000000
487.0000,1.775426,0.000000
488.0000,1.775332,0.000000
489.0000,1.775238,0.000000
490.0000,1.775146,0.000000
491.0000,1.775053,0.000000
492.0000,1.774962,0.000000
493.0000,1.774871,0.000000
494.0000,1.774780,0.000000
495.0000,1.774690,0.000000
496.0000,1.774600,0.000000
497.0000,1.774511,0.000000
498.0000,1.774423,0.000000
499.0000,1.774335,0.000000
500.0000,1.774248,0.000000
501.0000,1.774161,0.000000
502.0000,1.774074,0.000000
503.0000,1.773988,0.000000
504.0000,1.773903,0.000000
505.0000,1.773818,0.000000
506.0000,1.773734,0.000000
507.0000,1.773650,0.000000
508.0000,1.773566,0.000000
509.0000,1.773483,0.000000
510.0000,1.773401,0.000000
511.0000,1.773319,0.000000
512.0000,1.773237,0.000000
513.0000,1.773156,0.000000
514.0000,1.773075,0.000000
515.0000,1.772995,0.000000
516.0000,1.772916,0.000000
517.0000,1.772836,0.000000
518.0000,1.772757,0.000000
519.0000,1.772679,0.000000
520.0000,1.772601,0.000000
521.0000,1.772523,0.000000
522.0000,1.772446,0.000000
523.0000,1.772369,0.000000
524.0000,1.772293,0.000000
525.0000,1.772217,0.000000
526.0000,1.772142,0.000000
527.0000,1.772067,0.000000
528.0000,1.771992,0.000000
529.0000,1.771918,0.000000
530.0000,1.771844,0.000000
