wavelength_nm,n,k
1119.0000,2.474126,0.000000
1120.0000,2.474046,0.000000
1121.0000,2.473966,0.000000
1122.0000,2.473886,0.000000
1123.0000,2.473807,0.000000
1124.0000,2.473727,0.000000
1125.0000,2.473648,0.000000
1126.0000,2.473569,0.000000
1127.0000,2.473491,0.000000
1128.0000,2.473412,0.000000
1129.0000,2.473334,0.000000
1130.0000,2.473256,0.000000
1131.0000,2.473178,0.000000
1132.0000,2.473101,0.000000
1133.0000,2.473023,0.000000
1134.0000,2.472946,0.000000
1135.0000,2.472869,0.000000
1136.0000,2.472793,0.000000
1137.0000,2.472716,0.000000
1138.0000,2.472640,0.000000
1139.0000,2.472564,0.000000
1140.0000,2.472488,0.000000
1141.0000,2.472412,0.000000
1142.0000,2.472337,0.000000
1143.0000,2.472262,0.000000
1144.0000,2.472187,0.000000
1145.0000,2.472112,0.000000
1146.0000,2.472038,0.000000
1147.0000,2.471963,0.000000
1148.0000,2.471889,0.000000
1149.0000,2.471815,0.000000
1150.0000,2.471742,0.000000
1151.0000,2.471668,0.000000
1152.0000,2.471595,0.000000
1153.0000,2.471522,0.000000
1154.0000,2.471449,0.000000
1155.0000,2.471376,0.000000
1156.0000,2.471304,0.000000
1157.0000,2.471231,0.000000
1158.0000,2.471159,0.000000
1159.0000,2.471087,0.000000
1160.0000,2.471016,0.000000
1161.0000,2.470944,0.000000
1162.0000,2.470873,0.000000
1163.0000,2.470802,0.000000
1164.0000,2.470731,0.000000
1165.0000,2.470660,0.000000
1166.0000,2.470590,0.000000
1167.0000,2.470520,0.000000
1168.0000,2.470449,0.000000
1169.0000,2.470379,0.000000
1170.0000,2.470310,0.000000
1171.0000,2.470240,0.000000
1172.0000,2.470171,0.000000
1173.0000,2.470102,0.000000
1174.0000,2.470033,0.000000
1175.0000,2.469964,0.000000
1176.0000,2.469895,0.000000
1177.0000,2.469827,0.000000
1178.0000,2.469759,0.000000
1179.0000,2.469691,0.000000
1180.0000,2.469623,0.000000
1181.0000,2.469555,0.000000
1182.0000,2.469488,0.000000
1183.0000,2.469421,0.000000
1184.0000,2.469353,0.000000
1185.0000,2.469287,0.000000
1186.0000,2.469220,0.000000
1187.0000,2.469153,0.000000
1188.0000,2.469087,0.000000
1189.0000,2.469021,0.000000
1190.0000,2.468955,0.000000
1191.0000,2.468889,0.000000
1192.0000,2.468823,0.000000
1193.0000,2.468758,0.000000
1194.0000,2.468692,0.000000
1195.0000,2.468627,0.000000
1196.0000,2.468562,0.000000
1197.0000,2.468497,0.000000
1198.0000,2.468433,0.000000
1199.0000,2.468368,0.000000
1200.0000,2.468304,0.000000
1201.0000,2.468240,0.000000
1202.0000,2.468176,0.000000
1203.0000,2.468112,0.000000
1204.0000,2.468049,0.000000
1205.0000,2.467985,0.000000
1206.0000,2.467922,0.000000
1207.0000,2.467859,0.000000
1208.0000,2.467796,0.000000
1209.0000,2.467733,0.000000
1210.0000,2.467671,0.000000
1211.0000,2.467608,0.000000
1212.0000,2.467546,0.000000
1213.0000,2.467484,0.000000
1214.0000,2.467422,0.000000
1215.0000,2.467360,0.000000
1216.0000,2.467299,0.000000
1217.0000,2.467237,0.000000
1218.0000,2.467176,0.000000
1219.0000,2.467115,0.000000
1220.0000,2.467054,0.000000
1221.0000,2.466993,0.000000
1222.0000,2.466932,0.000000
1223.0000,2.466872,0.000000
1224.0000,2.466811,0.000000
1225.0000,2.466751,0.000000
1226.0000,2.466691,0.000000
1227.0000,2.466631,0.000000
1228.0000,2.466572,0.000000
1229.0000,2.466512,0.000000
1230.0000,2.466453,0.000000
1231.0000,2.466394,0.000000
1232.0000,2.466334,0.000000
1233.0000,2.466276,0.000000
